date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:25:19	199519/199519	---MCZ	200	added ('OK')	text/html	etag:W/%2206bec25ab2fe010337a16daf03777b46%22	https://github.com/lvyztr/WebAppH/issues?q=is%3Apr+is%3Aopen+no%3Aassignee+sort%3Areactions-eyes-desc+comments%3A%3E50	C:/Users/Laptop/Documents/WebAppH/luvuyo/github.com/lvyztr/WebAppH/issues0f3f.html	(from https://github.com/lvyztr/WebAppH/pulls?q=is%3Apr+is%3Aopen+no%3Aassignee+sort%3Areactions-eyes-desc)
13:25:21	826/826	---M-Z	200	added ('OK')	text/html	etag:W/%22133393ab58ae8117607502d345aa3d3c%22	https://github.com/lvyztr/WebAppH/issues/show_menu_content?partial=issues%2Ffilters%2Fauthors_content&pulls_only=true&q=is%3Apr+sort%3Acreated-asc+is%3Aopen	C:/Users/Laptop/Documents/WebAppH/luvuyo/github.com/lvyztr/WebAppH/issues/show_menu_contenta127.html	(from https://github.com/lvyztr/WebAppH/pulls?q=is%3Apr+sort%3Acreated-asc+is%3Aopen)
13:25:23	12789/12789	---M-Z	200	added ('OK')	text/html	etag:W/%22754eb4bb16690e065b0db20ad77336bd%22	https://github.com/lvyztr/WebAppH/issues/show_menu_content?partial=issues%2Ffilters%2Flabels_content&pulls_only=true&q=is%3Apr+sort%3Acreated-asc+is%3Aopen	C:/Users/Laptop/Documents/WebAppH/luvuyo/github.com/lvyztr/WebAppH/issues/show_menu_content4eb3.html	(from https://github.com/lvyztr/WebAppH/pulls?q=is%3Apr+sort%3Acreated-asc+is%3Aopen)
13:25:24	8107/8107	---M-Z	200	added ('OK')	text/html	etag:W/%2290da2c81f5aa31b4ed8e180598188172%22	https://github.com/lvyztr/WebAppH/issues/show_menu_content?partial=issues%2Ffilters%2Fprojects_content&pulls_only=true&q=is%3Apr+sort%3Acreated-asc+is%3Aopen	C:/Users/Laptop/Documents/WebAppH/luvuyo/github.com/lvyztr/WebAppH/issues/show_menu_contentcdf6.html	(from https://github.com/lvyztr/WebAppH/pulls?q=is%3Apr+sort%3Acreated-asc+is%3Aopen)
13:25:26	833/833	---M-Z	200	added ('OK')	text/html	etag:W/%22a4e91907f3394f8175c72952a9b99a60%22	https://github.com/lvyztr/WebAppH/issues/show_menu_content?partial=issues%2Ffilters%2Fmilestones_content&pulls_only=true&q=is%3Apr+sort%3Acreated-asc+is%3Aopen	C:/Users/Laptop/Documents/WebAppH/luvuyo/github.com/lvyztr/WebAppH/issues/show_menu_contentecf7.html	(from https://github.com/lvyztr/WebAppH/pulls?q=is%3Apr+sort%3Acreated-asc+is%3Aopen)
13:25:28	9578/9578	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2013%20Nov%202025%2011:25:27%20GMT	https://github.com/lvyztr/WebAppH/pulls?q=is%3Apr+sort%3Acreated-asc+is%3Aopen+review%3Anone	C:/Users/Laptop/Documents/WebAppH/luvuyo/github.com/lvyztr/WebAppH/pulls.576734d.delayed	(from https://github.com/lvyztr/WebAppH/pulls?q=is%3Apr+sort%3Acreated-asc+is%3Aopen)
13:25:30	219594/219594	---MCZ	200	added ('OK')	text/html	etag:W/%22a5c767b7ef86814b3b8b68533857f3f3%22	https://github.com/lvyztr/WebAppH/pulls?q=is%3Apr+sort%3Acreated-asc+is%3Aopen+review%3Arequired	C:/Users/Laptop/Documents/WebAppH/luvuyo/github.com/lvyztr/WebAppH/pulls93ba.html	(from https://github.com/lvyztr/WebAppH/pulls?q=is%3Apr+sort%3Acreated-asc+is%3Aopen)
13:25:32	219583/219583	---MCZ	200	added ('OK')	text/html	etag:W/%224d4a4a47105596c22c28be2e65cd1c6f%22	https://github.com/lvyztr/WebAppH/pulls?q=is%3Apr+sort%3Acreated-asc+is%3Aopen+review%3Aapproved	C:/Users/Laptop/Documents/WebAppH/luvuyo/github.com/lvyztr/WebAppH/pullsc5fc.html	(from https://github.com/lvyztr/WebAppH/pulls?q=is%3Apr+sort%3Acreated-asc+is%3Aopen)
13:25:34	219835/219835	---MCZ	200	added ('OK')	text/html	etag:W/%2216afd2fc61fb35ff5842cc92416ae55c%22	https://github.com/lvyztr/WebAppH/pulls?q=is%3Apr+sort%3Acreated-asc+is%3Aopen+review%3Achanges-requested	C:/Users/Laptop/Documents/WebAppH/luvuyo/github.com/lvyztr/WebAppH/pulls9df7.html	(from https://github.com/lvyztr/WebAppH/pulls?q=is%3Apr+sort%3Acreated-asc+is%3Aopen)
13:25:35	819/819	---M-Z	200	added ('OK')	text/html	etag:W/%22397bad52feaf25127db0a7aba7e6e7c8%22	https://github.com/lvyztr/WebAppH/issues/show_menu_content?partial=issues%2Ffilters%2Fassigns_content&pulls_only=true&q=is%3Apr+sort%3Acreated-asc+is%3Aopen	C:/Users/Laptop/Documents/WebAppH/luvuyo/github.com/lvyztr/WebAppH/issues/show_menu_contentc14c.html	(from https://github.com/lvyztr/WebAppH/pulls?q=is%3Apr+sort%3Acreated-asc+is%3Aopen)
13:25:38	219384/219384	---MCZ	200	added ('OK')	text/html	etag:W/%22ca8613bd8d12b97294c61047c158af4f%22	https://github.com/lvyztr/WebAppH/pulls?q=is%3Apr+sort%3Acreated-asc+is%3Aopen+no%3Aassignee	C:/Users/Laptop/Documents/WebAppH/luvuyo/github.com/lvyztr/WebAppH/pulls0629.html	(from https://github.com/lvyztr/WebAppH/pulls?q=is%3Apr+sort%3Acreated-asc+is%3Aopen)
13:25:40	198850/198850	---MCZ	200	added ('OK')	text/html	etag:W/%22a3a58df537e4173f092f9f48fce0f581%22	https://github.com/lvyztr/WebAppH/issues?q=is%3Apr+sort%3Acreated-asc+is%3Aopen+no%3Alabel	C:/Users/Laptop/Documents/WebAppH/luvuyo/github.com/lvyztr/WebAppH/issuesd7e0.html	(from https://github.com/lvyztr/WebAppH/pulls?q=is%3Apr+sort%3Acreated-asc+is%3Aopen)
13:25:42	219541/219541	---MCZ	200	added ('OK')	text/html	etag:W/%228e72889daa8854a3c88d9641e549b421%22	https://github.com/lvyztr/WebAppH/pulls?q=is%3Apr+is%3Aopen+sort%3Acreated-asc+author%3Alvyztr	C:/Users/Laptop/Documents/WebAppH/luvuyo/github.com/lvyztr/WebAppH/pullscafe.html	(from https://github.com/lvyztr/WebAppH/issues/show_menu_content?partial=issues%2Ffilters%2Fauthors_content&pulls_only=true&q=is%3Apr+is%3Aopen+sort%3Acreated-asc)
13:25:44	219485/219485	---MCZ	200	added ('OK')	text/html	etag:W/%222bbd8de598ef1bac97c297cb0156edcd%22	https://github.com/lvyztr/WebAppH/pulls?q=is%3Apr+is%3Aopen+sort%3Acreated-asc+no%3Alabel	C:/Users/Laptop/Documents/WebAppH/luvuyo/github.com/lvyztr/WebAppH/pulls6c2a.html	(from https://github.com/lvyztr/WebAppH/issues/show_menu_content?partial=issues%2Ffilters%2Flabels_content&pulls_only=true&q=is%3Apr+is%3Aopen+sort%3Acreated-asc)
13:25:46	297185/297185	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2013%20Nov%202025%2011:25:45%20GMT	https://github.com/lvyztr/WebAppH/pulls?q=is%3Apr+is%3Aopen+sort%3Acreated-asc+label%3Abug	C:/Users/Laptop/Documents/WebAppH/luvuyo/github.com/lvyztr/WebAppH/pulls.57fb761.delayed	(from https://github.com/lvyztr/WebAppH/issues/show_menu_content?partial=issues%2Ffilters%2Flabels_content&pulls_only=true&q=is%3Apr+is%3Aopen+sort%3Acreated-asc)
13:25:49	297270/297270	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2013%20Nov%202025%2011:25:47%20GMT	https://github.com/lvyztr/WebAppH/pulls?q=is%3Apr+is%3Aopen+sort%3Acreated-asc+label%3Adocumentation	C:/Users/Laptop/Documents/WebAppH/luvuyo/github.com/lvyztr/WebAppH/pulls.5800329.delayed	(from https://github.com/lvyztr/WebAppH/issues/show_menu_content?partial=issues%2Ffilters%2Flabels_content&pulls_only=true&q=is%3Apr+is%3Aopen+sort%3Acreated-asc)
13:25:52	297233/297233	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2013%20Nov%202025%2011:25:50%20GMT	https://github.com/lvyztr/WebAppH/pulls?q=is%3Apr+is%3Aopen+sort%3Acreated-asc+label%3Aduplicate	C:/Users/Laptop/Documents/WebAppH/luvuyo/github.com/lvyztr/WebAppH/pulls.581c7e4.delayed	(from https://github.com/lvyztr/WebAppH/issues/show_menu_content?partial=issues%2Ffilters%2Flabels_content&pulls_only=true&q=is%3Apr+is%3Aopen+sort%3Acreated-asc)
13:25:53	9578/9578	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2013%20Nov%202025%2011:25:53%20GMT	https://github.com/lvyztr/WebAppH/pulls?q=is%3Apr+is%3Aopen+sort%3Acreated-asc+label%3Aenhancement	C:/Users/Laptop/Documents/WebAppH/luvuyo/github.com/lvyztr/WebAppH/pulls.5823a76.delayed	(from https://github.com/lvyztr/WebAppH/issues/show_menu_content?partial=issues%2Ffilters%2Flabels_content&pulls_only=true&q=is%3Apr+is%3Aopen+sort%3Acreated-asc)
13:25:55	9578/9578	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2013%20Nov%202025%2011:25:54%20GMT	https://github.com/lvyztr/WebAppH/pulls?q=is%3Apr+is%3Aopen+sort%3Acreated-asc+label%3A%22good+first+issue%22	C:/Users/Laptop/Documents/WebAppH/luvuyo/github.com/lvyztr/WebAppH/pulls.583a799.delayed	(from https://github.com/lvyztr/WebAppH/issues/show_menu_content?partial=issues%2Ffilters%2Flabels_content&pulls_only=true&q=is%3Apr+is%3Aopen+sort%3Acreated-asc)
13:25:56	9578/9578	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2013%20Nov%202025%2011:25:56%20GMT	https://github.com/lvyztr/WebAppH/pulls?q=is%3Apr+is%3Aopen+sort%3Acreated-asc+label%3A%22help+wanted%22	C:/Users/Laptop/Documents/WebAppH/luvuyo/github.com/lvyztr/WebAppH/pulls.5847a97.delayed	(from https://github.com/lvyztr/WebAppH/issues/show_menu_content?partial=issues%2Ffilters%2Flabels_content&pulls_only=true&q=is%3Apr+is%3Aopen+sort%3Acreated-asc)
13:25:59	9578/9578	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2013%20Nov%202025%2011:25:58%20GMT	https://github.com/lvyztr/WebAppH/pulls?q=is%3Apr+is%3Aopen+sort%3Acreated-asc+label%3Ainvalid	C:/Users/Laptop/Documents/WebAppH/luvuyo/github.com/lvyztr/WebAppH/pulls.5853a6a.delayed	(from https://github.com/lvyztr/WebAppH/issues/show_menu_content?partial=issues%2Ffilters%2Flabels_content&pulls_only=true&q=is%3Apr+is%3Aopen+sort%3Acreated-asc)
13:26:02	9578/9578	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2013%20Nov%202025%2011:26:01%20GMT	https://github.com/lvyztr/WebAppH/pulls?q=is%3Apr+is%3Aopen+sort%3Acreated-asc+label%3Aquestion	C:/Users/Laptop/Documents/WebAppH/luvuyo/github.com/lvyztr/WebAppH/pulls.5866f49.delayed	(from https://github.com/lvyztr/WebAppH/issues/show_menu_content?partial=issues%2Ffilters%2Flabels_content&pulls_only=true&q=is%3Apr+is%3Aopen+sort%3Acreated-asc)
13:26:04	9578/9578	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2013%20Nov%202025%2011:26:04%20GMT	https://github.com/lvyztr/WebAppH/pulls?q=is%3Apr+is%3Aopen+sort%3Acreated-asc+label%3Awontfix	C:/Users/Laptop/Documents/WebAppH/luvuyo/github.com/lvyztr/WebAppH/pulls.5876fec.delayed	(from https://github.com/lvyztr/WebAppH/issues/show_menu_content?partial=issues%2Ffilters%2Flabels_content&pulls_only=true&q=is%3Apr+is%3Aopen+sort%3Acreated-asc)
13:26:11	0/0	---M--	400	error ('Bad%20Request')	application/json	date:Thu,%2013%20Nov%202025%2011:26:06%20GMT	https://github.com/lvyztr/WebAppH/projects/issues/projects_suggestions?access_level=read&scope=repository&search_query=is%3Apr+is%3Aopen+sort%3Acreated-asc	C:/Users/Laptop/Documents/WebAppH/luvuyo/github.com/lvyztr/WebAppH/projects/issues/projects_suggestions.588c8e1.delayed	(from https://github.com/lvyztr/WebAppH/issues/show_menu_content?partial=issues%2Ffilters%2Fprojects_content&pulls_only=true&q=is%3Apr+is%3Aopen+sort%3Acreated-asc)
13:26:14	9578/9578	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2013%20Nov%202025%2011:26:13%20GMT	https://github.com/lvyztr/WebAppH/pulls?q=is%3Apr+is%3Aopen+sort%3Acreated-asc+no%3Amilestone	C:/Users/Laptop/Documents/WebAppH/luvuyo/github.com/lvyztr/WebAppH/pulls.58963c4.delayed	(from https://github.com/lvyztr/WebAppH/issues/show_menu_content?partial=issues%2Ffilters%2Fmilestones_content&pulls_only=true&q=is%3Apr+is%3Aopen+sort%3Acreated-asc)
13:26:17	9578/9578	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2013%20Nov%202025%2011:26:16%20GMT	https://github.com/lvyztr/WebAppH/pulls?q=is%3Apr+is%3Aopen+sort%3Acreated-asc+assignee%3Alvyztr	C:/Users/Laptop/Documents/WebAppH/luvuyo/github.com/lvyztr/WebAppH/pulls.58a4660.delayed	(from https://github.com/lvyztr/WebAppH/issues/show_menu_content?partial=issues%2Ffilters%2Fassigns_content&pulls_only=true&q=is%3Apr+is%3Aopen+sort%3Acreated-asc)
13:26:22	9578/9578	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2013%20Nov%202025%2011:26:22%20GMT	https://github.com/lvyztr/WebAppH/pulls?q=is%3Apr+is%3Aopen+sort%3Acomments-desc+author%3Alvyztr	C:/Users/Laptop/Documents/WebAppH/luvuyo/github.com/lvyztr/WebAppH/pulls.58b6fef.delayed	(from https://github.com/lvyztr/WebAppH/issues/show_menu_content?partial=issues%2Ffilters%2Fauthors_content&pulls_only=true&q=is%3Apr+is%3Aopen+sort%3Acomments-desc)
13:26:24	9578/9578	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2013%20Nov%202025%2011:26:24%20GMT	https://github.com/lvyztr/WebAppH/pulls?q=is%3Apr+is%3Aopen+sort%3Acomments-desc+no%3Alabel	C:/Users/Laptop/Documents/WebAppH/luvuyo/github.com/lvyztr/WebAppH/pulls.58c9073.delayed	(from https://github.com/lvyztr/WebAppH/issues/show_menu_content?partial=issues%2Ffilters%2Flabels_content&pulls_only=true&q=is%3Apr+is%3Aopen+sort%3Acomments-desc)
13:26:26	9578/9578	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2013%20Nov%202025%2011:26:26%20GMT	https://github.com/lvyztr/WebAppH/pulls?q=is%3Apr+is%3Aopen+sort%3Acomments-desc+label%3Abug	C:/Users/Laptop/Documents/WebAppH/luvuyo/github.com/lvyztr/WebAppH/pulls.58d18e0.delayed	(from https://github.com/lvyztr/WebAppH/issues/show_menu_content?partial=issues%2Ffilters%2Flabels_content&pulls_only=true&q=is%3Apr+is%3Aopen+sort%3Acomments-desc)
13:26:29	9578/9578	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2013%20Nov%202025%2011:26:28%20GMT	https://github.com/lvyztr/WebAppH/pulls?q=is%3Apr+is%3Aopen+sort%3Acomments-desc+label%3Adocumentation	C:/Users/Laptop/Documents/WebAppH/luvuyo/github.com/lvyztr/WebAppH/pulls.58e788a.delayed	(from https://github.com/lvyztr/WebAppH/issues/show_menu_content?partial=issues%2Ffilters%2Flabels_content&pulls_only=true&q=is%3Apr+is%3Aopen+sort%3Acomments-desc)
13:26:32	297255/297255	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2013%20Nov%202025%2011:26:31%20GMT	https://github.com/lvyztr/WebAppH/pulls?q=is%3Apr+is%3Aopen+sort%3Acomments-desc+label%3Aduplicate	C:/Users/Laptop/Documents/WebAppH/luvuyo/github.com/lvyztr/WebAppH/pulls.58ffc4f.delayed	(from https://github.com/lvyztr/WebAppH/issues/show_menu_content?partial=issues%2Ffilters%2Flabels_content&pulls_only=true&q=is%3Apr+is%3Aopen+sort%3Acomments-desc)
13:26:36	297275/297275	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2013%20Nov%202025%2011:26:34%20GMT	https://github.com/lvyztr/WebAppH/pulls?q=is%3Apr+is%3Aopen+sort%3Acomments-desc+label%3Aenhancement	C:/Users/Laptop/Documents/WebAppH/luvuyo/github.com/lvyztr/WebAppH/pulls.5904278.delayed	(from https://github.com/lvyztr/WebAppH/issues/show_menu_content?partial=issues%2Ffilters%2Flabels_content&pulls_only=true&q=is%3Apr+is%3Aopen+sort%3Acomments-desc)
13:26:41	297402/297402	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2013%20Nov%202025%2011:26:39%20GMT	https://github.com/lvyztr/WebAppH/pulls?q=is%3Apr+is%3Aopen+sort%3Acomments-desc+label%3A%22good+first+issue%22	C:/Users/Laptop/Documents/WebAppH/luvuyo/github.com/lvyztr/WebAppH/pulls.59121c6.delayed	(from https://github.com/lvyztr/WebAppH/issues/show_menu_content?partial=issues%2Ffilters%2Flabels_content&pulls_only=true&q=is%3Apr+is%3Aopen+sort%3Acomments-desc)
13:26:43	297372/297372	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2013%20Nov%202025%2011:26:42%20GMT	https://github.com/lvyztr/WebAppH/pulls?q=is%3Apr+is%3Aopen+sort%3Acomments-desc+label%3A%22help+wanted%22	C:/Users/Laptop/Documents/WebAppH/luvuyo/github.com/lvyztr/WebAppH/pulls.592b24a.delayed	(from https://github.com/lvyztr/WebAppH/issues/show_menu_content?partial=issues%2Ffilters%2Flabels_content&pulls_only=true&q=is%3Apr+is%3Aopen+sort%3Acomments-desc)
13:26:46	297237/297237	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2013%20Nov%202025%2011:26:45%20GMT	https://github.com/lvyztr/WebAppH/pulls?q=is%3Apr+is%3Aopen+sort%3Acomments-desc+label%3Ainvalid	C:/Users/Laptop/Documents/WebAppH/luvuyo/github.com/lvyztr/WebAppH/pulls.593eda8.delayed	(from https://github.com/lvyztr/WebAppH/issues/show_menu_content?partial=issues%2Ffilters%2Flabels_content&pulls_only=true&q=is%3Apr+is%3Aopen+sort%3Acomments-desc)
13:26:49	297241/297241	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2013%20Nov%202025%2011:26:48%20GMT	https://github.com/lvyztr/WebAppH/pulls?q=is%3Apr+is%3Aopen+sort%3Acomments-desc+label%3Aquestion	C:/Users/Laptop/Documents/WebAppH/luvuyo/github.com/lvyztr/WebAppH/pulls.594de6b.delayed	(from https://github.com/lvyztr/WebAppH/issues/show_menu_content?partial=issues%2Ffilters%2Flabels_content&pulls_only=true&q=is%3Apr+is%3Aopen+sort%3Acomments-desc)
13:26:53	297238/297238	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2013%20Nov%202025%2011:26:51%20GMT	https://github.com/lvyztr/WebAppH/pulls?q=is%3Apr+is%3Aopen+sort%3Acomments-desc+label%3Awontfix	C:/Users/Laptop/Documents/WebAppH/luvuyo/github.com/lvyztr/WebAppH/pulls.59551e2.delayed	(from https://github.com/lvyztr/WebAppH/issues/show_menu_content?partial=issues%2Ffilters%2Flabels_content&pulls_only=true&q=is%3Apr+is%3Aopen+sort%3Acomments-desc)
13:26:56	0/0	---M--	400	error ('Bad%20Request')	application/json	date:Thu,%2013%20Nov%202025%2011:26:55%20GMT	https://github.com/lvyztr/WebAppH/projects/issues/projects_suggestions?access_level=read&scope=repository&search_query=is%3Apr+is%3Aopen+sort%3Acomments-desc	C:/Users/Laptop/Documents/WebAppH/luvuyo/github.com/lvyztr/WebAppH/projects/issues/projects_suggestions.5965e18.delayed	(from https://github.com/lvyztr/WebAppH/issues/show_menu_content?partial=issues%2Ffilters%2Fprojects_content&pulls_only=true&q=is%3Apr+is%3Aopen+sort%3Acomments-desc)
13:27:03	219723/219723	---MCZ	200	added ('OK')	text/html	etag:W/%22ac7dfd7833dad6204daeb5be9ebbfc71%22	https://github.com/lvyztr/WebAppH/pulls?q=is%3Apr+is%3Aopen+sort%3Acomments-desc+no%3Amilestone	C:/Users/Laptop/Documents/WebAppH/luvuyo/github.com/lvyztr/WebAppH/pullsd1b3.html	(from https://github.com/lvyztr/WebAppH/issues/show_menu_content?partial=issues%2Ffilters%2Fmilestones_content&pulls_only=true&q=is%3Apr+is%3Aopen+sort%3Acomments-desc)
13:27:11	219795/219795	---MCZ	200	added ('OK')	text/html	etag:W/%228f905e7b36a4216f588b23cc873c6a80%22	https://github.com/lvyztr/WebAppH/pulls?q=is%3Apr+is%3Aopen+sort%3Acomments-desc+assignee%3Alvyztr	C:/Users/Laptop/Documents/WebAppH/luvuyo/github.com/lvyztr/WebAppH/pullsc7b8.html	(from https://github.com/lvyztr/WebAppH/issues/show_menu_content?partial=issues%2Ffilters%2Fassigns_content&pulls_only=true&q=is%3Apr+is%3Aopen+sort%3Acomments-desc)
13:27:13	9578/9578	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2013%20Nov%202025%2011:27:12%20GMT	https://github.com/lvyztr/WebAppH/pulls?q=is%3Apr+sort%3Acomments-desc+no%3Aassignee+is%3Aopen	C:/Users/Laptop/Documents/WebAppH/luvuyo/github.com/lvyztr/WebAppH/pulls.5999de1.delayed	(from https://github.com/lvyztr/WebAppH/pulls?q=is%3Apr+is%3Aopen+sort%3Acomments-desc+no%3Aassignee)
13:27:15	9578/9578	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2013%20Nov%202025%2011:27:15%20GMT	https://github.com/lvyztr/WebAppH/pulls?q=is%3Apr+sort%3Acomments-desc+no%3Aassignee+is%3Aclosed	C:/Users/Laptop/Documents/WebAppH/luvuyo/github.com/lvyztr/WebAppH/pulls.59a6170.delayed	(from https://github.com/lvyztr/WebAppH/pulls?q=is%3Apr+is%3Aopen+sort%3Acomments-desc+no%3Aassignee)
13:27:18	842/842	---M-Z	200	added ('OK')	text/html	etag:W/%22807eae25801775b673b8d9beb5ff8c91%22	https://github.com/lvyztr/WebAppH/issues/show_menu_content?partial=issues%2Ffilters%2Fauthors_content&pulls_only=true&q=is%3Apr+is%3Aopen+sort%3Acomments-desc+no%3Aassignee	C:/Users/Laptop/Documents/WebAppH/luvuyo/github.com/lvyztr/WebAppH/issues/show_menu_content515e.html	(from https://github.com/lvyztr/WebAppH/pulls?q=is%3Apr+is%3Aopen+sort%3Acomments-desc+no%3Aassignee)
13:27:20	13267/13267	---M-Z	200	added ('OK')	text/html	etag:W/%22c94f2b85b87e8115f4631d94104535f1%22	https://github.com/lvyztr/WebAppH/issues/show_menu_content?partial=issues%2Ffilters%2Flabels_content&pulls_only=true&q=is%3Apr+is%3Aopen+sort%3Acomments-desc+no%3Aassignee	C:/Users/Laptop/Documents/WebAppH/luvuyo/github.com/lvyztr/WebAppH/issues/show_menu_content5528.html	(from https://github.com/lvyztr/WebAppH/pulls?q=is%3Apr+is%3Aopen+sort%3Acomments-desc+no%3Aassignee)
13:27:22	8169/8169	---M-Z	200	added ('OK')	text/html	etag:W/%22db17a6797c606be6aaaec74874de1367%22	https://github.com/lvyztr/WebAppH/issues/show_menu_content?partial=issues%2Ffilters%2Fprojects_content&pulls_only=true&q=is%3Apr+is%3Aopen+sort%3Acomments-desc+no%3Aassignee	C:/Users/Laptop/Documents/WebAppH/luvuyo/github.com/lvyztr/WebAppH/issues/show_menu_content075e.html	(from https://github.com/lvyztr/WebAppH/pulls?q=is%3Apr+is%3Aopen+sort%3Acomments-desc+no%3Aassignee)
13:27:24	849/849	---M-Z	200	added ('OK')	text/html	etag:W/%22392337ee08b318236a1346ee72038207%22	https://github.com/lvyztr/WebAppH/issues/show_menu_content?partial=issues%2Ffilters%2Fmilestones_content&pulls_only=true&q=is%3Apr+is%3Aopen+sort%3Acomments-desc+no%3Aassignee	C:/Users/Laptop/Documents/WebAppH/luvuyo/github.com/lvyztr/WebAppH/issues/show_menu_content2721.html	(from https://github.com/lvyztr/WebAppH/pulls?q=is%3Apr+is%3Aopen+sort%3Acomments-desc+no%3Aassignee)
13:27:28	9578/9578	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2013%20Nov%202025%2011:27:26%20GMT	https://github.com/lvyztr/WebAppH/pulls?q=is%3Apr+is%3Aopen+sort%3Acomments-desc+no%3Aassignee+review%3Anone	C:/Users/Laptop/Documents/WebAppH/luvuyo/github.com/lvyztr/WebAppH/pulls.59f8506.delayed	(from https://github.com/lvyztr/WebAppH/pulls?q=is%3Apr+is%3Aopen+sort%3Acomments-desc+no%3Aassignee)
13:27:29	9578/9578	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2013%20Nov%202025%2011:27:29%20GMT	https://github.com/lvyztr/WebAppH/pulls?q=is%3Apr+is%3Aopen+sort%3Acomments-desc+no%3Aassignee+review%3Arequired	C:/Users/Laptop/Documents/WebAppH/luvuyo/github.com/lvyztr/WebAppH/pulls.5a0a91d.delayed	(from https://github.com/lvyztr/WebAppH/pulls?q=is%3Apr+is%3Aopen+sort%3Acomments-desc+no%3Aassignee)
13:27:31	9578/9578	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2013%20Nov%202025%2011:27:31%20GMT	https://github.com/lvyztr/WebAppH/pulls?q=is%3Apr+is%3Aopen+sort%3Acomments-desc+no%3Aassignee+review%3Aapproved	C:/Users/Laptop/Documents/WebAppH/luvuyo/github.com/lvyztr/WebAppH/pulls.5a1ea93.delayed	(from https://github.com/lvyztr/WebAppH/pulls?q=is%3Apr+is%3Aopen+sort%3Acomments-desc+no%3Aassignee)
13:27:37	220628/220628	---MCZ	200	added ('OK')	text/html	etag:W/%223b34f00e95ca7f17ee5a8ad872e1d053%22	https://github.com/lvyztr/WebAppH/pulls?q=is%3Apr+is%3Aopen+sort%3Acomments-desc+no%3Aassignee+review%3Achanges-requested	C:/Users/Laptop/Documents/WebAppH/luvuyo/github.com/lvyztr/WebAppH/pulls1641.html	(from https://github.com/lvyztr/WebAppH/pulls?q=is%3Apr+is%3Aopen+sort%3Acomments-desc+no%3Aassignee)
13:27:38	821/821	---M-Z	200	added ('OK')	text/html	etag:W/%22a3adc8139205b81875a074f91d7d0b9a%22	https://github.com/lvyztr/WebAppH/issues/show_menu_content?partial=issues%2Ffilters%2Fassigns_content&pulls_only=true&q=is%3Apr+is%3Aopen+sort%3Acomments-desc+no%3Aassignee	C:/Users/Laptop/Documents/WebAppH/luvuyo/github.com/lvyztr/WebAppH/issues/show_menu_contentedf8.html	(from https://github.com/lvyztr/WebAppH/pulls?q=is%3Apr+is%3Aopen+sort%3Acomments-desc+no%3Aassignee)
13:27:49	240332/240332	---MCZ	200	added ('OK')	text/html	etag:W/%225645107cf8953fd4039c4cf8907d7879%22	https://github.com/lvyztr/WebAppH/actions/workflows/jekyll.yml?query=event%3Apush	C:/Users/Laptop/Documents/WebAppH/luvuyo/github.com/lvyztr/WebAppH/actions/workflows/jekyll1990.html	(from https://github.com/lvyztr/WebAppH/actions/events?lab=false&query=&selected_filename=jekyll.yml&experimental=1)
13:27:50	233651/233651	---MCZ	200	added ('OK')	text/html	etag:W/%224325adde6746e3802183ece2650548ef%22	https://github.com/lvyztr/WebAppH/actions/workflows/jekyll.yml?query=is%3Aqueued	C:/Users/Laptop/Documents/WebAppH/luvuyo/github.com/lvyztr/WebAppH/actions/workflows/jekylld621.html	(from https://github.com/lvyztr/WebAppH/actions/statuses?lab=false&query=&selected_filename=jekyll.yml&experimental=1)
